consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran
,,,,,,,,,,stimuli/images/PICTURE_504.png,COPS,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,wheel,,,,,,0,37,37,52,1,6,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_308.png,FAMILY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,dice,,,,,,0,38,38,36,1,4,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,ROOF,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,candle,,,,,,0,39,39,38,1,4,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_296.png,LIFE,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,bolt,,,,,,0,40,40,57,1,6,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_85.png,TOILET,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,diamond,,,,,,0,41,41,48,1,5,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_677.png,APPLE,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,map,,,,,,0,42,42,43,1,5,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,RIVER,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,rug,,,,,,0,43,43,6,1,1,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_667.png,RIVER,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,daisy,,,,,,0,44,44,10,1,2,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_108.png,FLIGHT,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,calendar,,,,,,0,45,45,59,1,6,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_655.png,TOILET,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,megaphone,,,,,,0,46,46,12,1,2,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,MILLER,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,suitcase,,,,,,0,47,47,56,1,6,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_2.png,FLIGHT,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,tyre,,,,,,0,48,48,15,1,2,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,CASINO,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,helmet,,,,,,0,49,49,20,1,3,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_57.png,MOMENT,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,stamp,,,,,,0,50,50,37,1,4,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_467.png,POLICY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,peg,,,,,,0,51,51,53,1,6,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_285.png,LIFE,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,carrot,,,,,,0,52,52,33,1,4,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,SERIES,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,helmet,,,,,,0,53,53,3,1,1,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_297.png,RIVER,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,aeroplane,,,,,,0,54,54,39,1,4,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_85.png,NATION,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,diamond,,,,,,0,55,55,5,1,1,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,PILLS,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,crown,,,,,,0,56,56,18,1,2,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_383.png,SERIES,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,coin,,,,,,0,57,57,46,1,5,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_675.png,SALE,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,windmill,,,,,,0,58,58,47,1,5,1,,,,,,,,,,,,,,,,,,
,,MILLER,7.607135,1,,,,,,stimuli/images/PICTURE_95.png,MILLER,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,suitcase,,,,,,,,,,,6,1,0,0,0,56,1,,,,,,,,,,,,,
,,?,0.00203,0,,,,,,stimuli/images/PICTURE_655.png,TOILET,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,megaphone,,,,,,,,,,,2,1,0,1,1,12,1,,,,,,,,,,,,,
,,?,0.001535,0,,,,,,stimuli/images/PICTURE_285.png,LIFE,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,carrot,,,,,,,,,,,4,1,0,2,2,33,1,,,,,,,,,,,,,
,,?,0.001655,0,,,,,,stimuli/images/PICTURE_487.png,GIRL,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,basket,,,,,,,,,,,5,1,0,3,3,45,1,,,,,,,,,,,,,
,,?,0.00226,0,,,,,,stimuli/images/PICTURE_405.png,PLENTY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,anchor,,,,,,,,,,,3,1,0,4,4,23,1,,,,,,,,,,,,,
,,?,0.001665,0,,,,,,stimuli/images/PICTURE_233.png,LOTS,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,salt,,,,,,,,,,,5,1,0,5,5,42,1,,,,,,,,,,,,,
,,?,0.0016,0,,,,,,stimuli/images/PICTURE_32.png,KIND,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,crown,,,,,,,,,,,4,1,0,6,6,35,1,,,,,,,,,,,,,
,,?,0.00223,0,,,,,,stimuli/images/PICTURE_383.png,WRITER,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,coin,,,,,,,,,,,3,1,0,7,7,28,1,,,,,,,,,,,,,
,,?,0.00171,0,,,,,,stimuli/images/PICTURE_403.png,TOILET,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,cathedral,,,,,,,,,,,3,1,0,8,8,25,1,,,,,,,,,,,,,
,,?,0.00167,0,,,,,,stimuli/images/PICTURE_95.png,HONEY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,suitcase,,,,,,,,,,,5,1,0,9,9,44,1,,,,,,,,,,,,,
,,?,0.001885,0,,,,,,stimuli/images/PICTURE_203.png,GODS,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,cap,,,,,,,,,,,4,1,0,10,10,30,1,,,,,,,,,,,,,
,,VALLEY,6.29549,1,,,,,,stimuli/images/PICTURE_340.png,VALLEY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,mirror,,,,,,,,,,,6,1,0,11,11,54,1,,,,,,,,,,,,,
,,?,0.00175,0,,,,,,stimuli/images/PICTURE_403.png,RIVER,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,cathedral,,,,,,,,,,,5,1,0,12,12,40,1,,,,,,,,,,,,,
,,?,0.00174,0,,,,,,stimuli/images/PICTURE_308.png,FAMILY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,dice,,,,,,,,,,,4,1,0,13,13,36,1,,,,,,,,,,,,,
,,?,0.0015,0,,,,,,stimuli/images/PICTURE_654.png,MONTH,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,pencil,,,,,,,,,,,3,1,0,14,14,29,1,,,,,,,,,,,,,
,,RECORD,10.686865,0,,,,,,stimuli/images/PICTURE_296.png,LIFE,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,bolt,,,,,,,,,,,6,1,0,15,15,57,1,,,,,,,,,,,,,
,,?,0.0018,0,,,,,,stimuli/images/PICTURE_340.png,LETTER,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,mirror,,,,,,,,,,,3,1,0,16,16,24,1,,,,,,,,,,,,,
,,?,0.001525,0,,,,,,stimuli/images/PICTURE_177.png,WRITER,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,mushroom,,,,,,,,,,,5,1,0,17,17,41,1,,,,,,,,,,,,,
,,?,0.006035,0,,,,,,stimuli/images/PICTURE_147.png,YEAR,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,hanger,,,,,,,,,,,3,1,0,18,18,21,1,,,,,,,,,,,,,
,,FLIGHT,5.819735,1,,,,,,stimuli/images/PICTURE_108.png,FLIGHT,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,calendar,,,,,,,,,,,6,1,0,19,19,59,1,,,,,,,,,,,,,
,,?,0.00184,0,,,,,,stimuli/images/PICTURE_208.png,SYSTEM,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,microphone,,,,,,,,,,,4,1,0,20,20,32,1,,,,,,,,,,,,,
,,?,0.00162,0,,,,,,stimuli/images/PICTURE_68.png,ROOF,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,candle,,,,,,,,,,,4,1,0,21,21,38,1,,,,,,,,,,,,,
,,?,0.001575,0,,,,,,stimuli/images/PICTURE_491.png,GLASS,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,rug,,,,,,,,,,,2,1,0,22,22,14,1,,,,,,,,,,,,,
,,?,0.001675,0,,,,,,stimuli/images/PICTURE_504.png,YEAR,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,wheel,,,,,,,,,,,2,1,0,23,23,13,1,,,,,,,,,,,,,
,,COPS,5.77143,0,,,,,,stimuli/images/PICTURE_68.png,MILE,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,candle,,,,,,,,,,,6,1,0,24,24,51,1,,,,,,,,,,,,,
,,?,0.003355,0,,,,,,stimuli/images/PICTURE_449.png,DUDE,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,bench,,,,,,,,,,,2,1,0,25,25,17,1,,,,,,,,,,,,,
,,?,0.001855,0,,,,,,stimuli/images/PICTURE_685.png,PENNY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,goose,,,,,,,,,,,1,1,0,26,26,4,1,,,,,,,,,,,,,
,,?,0.001945,0,,,,,,stimuli/images/PICTURE_85.png,TOILET,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,diamond,,,,,,,,,,,5,1,0,27,27,48,1,,,,,,,,,,,,,
,,POLICY,7.367085,0,,,,,,stimuli/images/PICTURE_504.png,COPS,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,wheel,,,,,,,,,,,6,1,0,28,28,52,1,,,,,,,,,,,,,
,,?,0.00193,0,,,,,,stimuli/images/PICTURE_564.png,BATH,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,spoon,,,,,,,,,,,3,1,0,29,29,26,1,,,,,,,,,,,,,
,,?,0.00192,0,,,,,,stimuli/images/PICTURE_296.png,LOTS,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,bolt,,,,,,,,,,,1,1,0,30,30,9,1,,,,,,,,,,,,,
,,?,0.001595,0,,,,,,stimuli/images/PICTURE_327.png,SERIES,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,helmet,,,,,,,,,,,1,1,0,31,31,3,1,,,,,,,,,,,,,
,,?,0.001635,0,,,,,,stimuli/images/PICTURE_383.png,SERIES,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,coin,,,,,,,,,,,5,1,0,32,32,46,1,,,,,,,,,,,,,
,,?,0.00171,0,,,,,,stimuli/images/PICTURE_147.png,WOMEN,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,hanger,,,,,,,,,,,1,1,0,33,33,7,1,,,,,,,,,,,,,
,,?,0.001735,0,,,,,,stimuli/images/PICTURE_57.png,MOMENT,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,stamp,,,,,,,,,,,4,1,0,34,34,37,1,,,,,,,,,,,,,
,,?,0.001675,0,,,,,,stimuli/images/PICTURE_33.png,FRIEND,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,frame,,,,,,,,,,,1,1,0,35,35,8,1,,,,,,,,,,,,,
,,?,0.00195,0,,,,,,stimuli/images/PICTURE_677.png,APPLE,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,map,,,,,,,,,,,5,1,0,36,36,43,1,,,,,,,,,,,,,
,,?,0.0018,0,,,,,,stimuli/images/PICTURE_675.png,SALE,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,windmill,,,,,,,,,,,5,1,0,37,37,47,1,,,,,,,,,,,,,
,,?,0.001645,0,,,,,,stimuli/images/PICTURE_32.png,PILLS,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,crown,,,,,,,,,,,2,1,0,38,38,18,1,,,,,,,,,,,,,
,,?,0.00211,0,,,,,,stimuli/images/PICTURE_491.png,RIVER,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,rug,,,,,,,,,,,1,1,0,39,39,6,1,,,,,,,,,,,,,
,,?,0.002105,0,,,,,,stimuli/images/PICTURE_405.png,YEAR,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,anchor,,,,,,,,,,,4,1,0,40,40,34,1,,,,,,,,,,,,,
,,?,0.00169,0,,,,,,stimuli/images/PICTURE_380.png,CANDY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,gorilla,,,,,,,,,,,1,1,0,41,41,0,1,,,,,,,,,,,,,
,,?,0.00174,0,,,,,,stimuli/images/PICTURE_327.png,CASINO,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,helmet,,,,,,,,,,,3,1,0,42,42,20,1,,,,,,,,,,,,,
,,?,0.00208,0,,,,,,stimuli/images/PICTURE_750.png,HOTEL,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,kettle,,,,,,,,,,,3,1,0,43,43,27,1,,,,,,,,,,,,,
,,?,0.001685,0,,,,,,stimuli/images/PICTURE_380.png,HONEY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,gorilla,,,,,,,,,,,2,1,0,44,44,19,1,,,,,,,,,,,,,
,,?,0.001625,0,,,,,,stimuli/images/PICTURE_108.png,POLICY,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,calendar,,,,,,,,,,,3,1,0,45,45,22,1,,,,,,,,,,,,,
,,BOYS,3.90235,1,,,,,,stimuli/images/PICTURE_42.png,BOYS,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,pear,,,,,,,,,,,6,1,0,46,46,55,1,,,,,,,,,,,,,
,,?,0.00193,0,,,,,,stimuli/images/PICTURE_2.png,FLIGHT,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,tyre,,,,,,,,,,,2,1,0,47,47,15,1,,,,,,,,,,,,,
,,?,0.001975,0,,,,,,stimuli/images/PICTURE_667.png,RIVER,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,daisy,,,,,,,,,,,2,1,0,48,48,10,1,,,,,,,,,,,,,
,,WEAPON,14.307455,1,,,,,,stimuli/images/PICTURE_744.png,WEAPON,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,ring,,,,,,,,,,,6,1,0,49,49,50,1,,,,,,,,,,,,,
,,?,0.00187,0,,,,,,stimuli/images/PICTURE_297.png,RIVER,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,aeroplane,,,,,,,,,,,4,1,0,50,50,39,1,,,,,,,,,,,,,
,,?,0.00182,0,,,,,,stimuli/images/PICTURE_339.png,CLIENT,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,backpack,,,,,,,,,,,2,1,0,51,51,11,1,,,,,,,,,,,,,
,,?,0.00173,0,,,,,,stimuli/images/PICTURE_403.png,WRITER,5eab13155a85f50c05f6e9f7,05/08/1947,2020-09-03_19h22.46.837,proactive2,2020.1.2,Win32,60,5f5126bb654d4b30ee6923d8,5f51340d9062f8337771b3d9,6,,,,,,cathedral,,,,,,,,,,,4,1,0,52,52,31,1,,,,,,,,,,,,,
