consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran,prac_wm_test_loop.thisRepN,prac_wm_test_loop.thisTrialN,prac_wm_test_loop.thisN,prac_wm_test_loop.thisIndex,prac_wm_test_loop.ran,wm_recalled1,wm_recall_rt1,wm_probed1,wm_recall_acc1,wm_recalled2,wm_recall_rt2,wm_probed2,wm_recall_acc2,wm_recalled3,wm_recall_rt3,wm_probed3,wm_recall_acc3,wm_recalled4,wm_recall_rt4,wm_probed4,wm_recall_acc4,prac_wm_trial_loop.thisRepN,prac_wm_trial_loop.thisTrialN,prac_wm_trial_loop.thisN,prac_wm_trial_loop.thisIndex,prac_wm_trial_loop.ran,word1,image1,file1,item_type1,word2,image2,file2,item_type2,word4,image4,file4,item_type4,word3,image3,file3,item_type3
,,?,0.004,0,,,,,,stimuli/images/PICTURE_403.png,TOILET,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,cathedral,,,,,,,,,,,3,1,0,54,54,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_491.png,RIVER,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,rug,,,,,,,,,,,1,1,0,55,55,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_203.png,GODS,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,cap,,,,,,,,,,,4,1,0,56,56,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_108.png,POLICY,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,calendar,,,,,,,,,,,3,1,0,57,57,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_655.png,TOILET,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,megaphone,,,,,,,,,,,2,1,0,58,58,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_108.png,FLIGHT,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,calendar,,,,,,,,,,,6,1,0,59,59,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,15.254,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_467.png,POLICY,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,peg,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,0,0,0,158,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.008,0,,,,,,stimuli/images/PICTURE_93.png,GIRL,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,skateboard,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,0,1,1,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.005,0,,,,,,stimuli/images/PICTURE_297.png,BODY,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,aeroplane,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,0,2,2,151,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VALLEY,9.165,1,,,,,,stimuli/images/PICTURE_708.png,VALLEY,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,monkey,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,,0,3,3,139,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_667.png,BATH,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,daisy,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,0,4,4,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_405.png,JUNGLE,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,anchor,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,0,5,5,174,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_655.png,TOILET,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,megaphone,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,0,6,6,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTIST,6.273,1,,,,,,stimuli/images/PICTURE_504.png,ARTIST,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,wheel,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,0,7,7,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_311.png,BEAUTY,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,razor,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,0,8,8,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_327.png,LEADER,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,helmet,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,0,9,9,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_667.png,GLASS,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,daisy,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,0,10,10,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_68.png,KIND,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,candle,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,0,11,11,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_57.png,CANDY,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,stamp,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,0,12,12,157,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_509.png,SHOTS,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,telephone,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,0,13,13,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_314.png,SAKE,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,perfume,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,0,14,14,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_147.png,LEADER,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,hanger,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,0,15,15,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_297.png,RIVER,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,aeroplane,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,0,16,16,117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_470.png,CASINO,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,motorbike,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,0,17,17,108,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_452.png,COPS,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,watch,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,0,18,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_255.png,PENNY,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,shovel,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,0,19,19,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_405.png,HOUSE,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,anchor,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,0,20,20,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_215.png,BOYS,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,boot,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,0,21,21,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_403.png,FAMILY,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,cathedral,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,0,22,22,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.005,0,,,,,,stimuli/images/PICTURE_380.png,PHOTO,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,gorilla,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,0,23,23,167,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BEAUTY,11.473,1,,,,,,stimuli/images/PICTURE_327.png,BEAUTY,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,helmet,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,0,24,24,148,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_504.png,HOUSE,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,wheel,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,0,25,25,106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_160.png,LEADER,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,wheelbarrow,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,0,26,26,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_491.png,ROOF,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,rug,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,0,27,27,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_708.png,YARD,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,monkey,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,0,28,28,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_311.png,TOILET,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,razor,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,0,29,29,160,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SALE,4.972,1,,,,,,stimuli/images/PICTURE_675.png,SALE,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,windmill,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,0,30,30,141,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_123.png,SALE,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,dart,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,0,31,31,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WRITER,4.107,1,,,,,,stimuli/images/PICTURE_177.png,WRITER,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,mushroom,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,0,32,32,123,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_348.png,SPEECH,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,pepper,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,0,33,33,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_654.png,VALLEY,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,pencil,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,0,34,34,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.005,0,,,,,,stimuli/images/PICTURE_383.png,WRITER,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,coin,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,0,35,35,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.005,0,,,,,,stimuli/images/PICTURE_339.png,CLIENT,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,backpack,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,0,36,36,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_509.png,APPLE,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,telephone,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,0,37,37,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_18.png,RIVER,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,planet,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,0,38,38,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_356.png,DANGER,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,pawn,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,0,39,39,173,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LETTER,4.18,0,,,,,,stimuli/images/PICTURE_509.png,MILLER,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,telephone,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,,0,40,40,147,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_208.png,LOTS,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,microphone,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,0,41,41,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_677.png,PHOTO,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,map,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,0,42,42,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_453.png,DUDE,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,scissors,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,0,43,43,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TOILET,4.857,1,,,,,,stimuli/images/PICTURE_85.png,TOILET,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,diamond,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,0,44,44,142,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_208.png,SPIRIT,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,microphone,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,0,45,45,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_692.png,MONTH,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,cherry,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,0,46,46,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_32.png,PILLS,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,crown,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,0,47,47,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.022,0,,,,,,stimuli/images/PICTURE_85.png,THING,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,diamond,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,0,48,48,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CLOCK,4.227,1,,,,,,stimuli/images/PICTURE_688.png,CLOCK,5ea07a903abacb0452903ef4,22/08/1950,2020-09-12_08h49.13.734,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c7d2b2347b501aa201f39,5,,,,,,runner,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,,0,49,49,128,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
