consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran,prac_wm_test_loop.thisRepN,prac_wm_test_loop.thisTrialN,prac_wm_test_loop.thisN,prac_wm_test_loop.thisIndex,prac_wm_test_loop.ran,wm_recalled1,wm_recall_rt1,wm_probed1,wm_recall_acc1,wm_recalled2,wm_recall_rt2,wm_probed2,wm_recall_acc2,wm_recalled3,wm_recall_rt3,wm_probed3,wm_recall_acc3,wm_recalled4,wm_recall_rt4,wm_probed4,wm_recall_acc4,prac_wm_trial_loop.thisRepN,prac_wm_trial_loop.thisTrialN,prac_wm_trial_loop.thisN,prac_wm_trial_loop.thisIndex,prac_wm_trial_loop.ran,word1,image1,file1,item_type1,word2,image2,file2,item_type2,word4,image4,file4,item_type4,word3,image3,file3,item_type3,wm_test_loop.thisRepN,wm_test_loop.thisTrialN,wm_test_loop.thisN,wm_test_loop.thisIndex,wm_test_loop.ran,wm_trial_loop.thisRepN,wm_trial_loop.thisTrialN,wm_trial_loop.thisN,wm_trial_loop.thisIndex,wm_trial_loop.ran
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.0017,1,FALSE,?,0.0016,0,FALSE,?,0.0024,2,FALSE,?,0.0015,3,FALSE,,,,,,SYSTEM,sun,stimuli/images/PICTURE_488.png,new-new,ARTIST,calendar,stimuli/images/PICTURE_108.png,mis-match,LETTER,mirror,stimuli/images/PICTURE_340.png,match,TEAR,hanger,stimuli/images/PICTURE_147.png,old-new,,,,,,0,62,62,41,1
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.0015,2,FALSE,?,0.0046,0,FALSE,?,0.0017,1,FALSE,?,0.0015,3,FALSE,,,,,,SERIES,tyre,stimuli/images/PICTURE_2.png,new-new,SALE,diamond,stimuli/images/PICTURE_85.png,new-new,MILLER,bolt,stimuli/images/PICTURE_296.png,new-new,AGENT,goose,stimuli/images/PICTURE_685.png,new-new,,,,,,0,63,63,42,1
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.0021,0,FALSE,?,0.0018,1,FALSE,?,0.0014,3,FALSE,?,0.0015,2,FALSE,,,,,,WEAPON,perfume,stimuli/images/PICTURE_314.png,new-new,LETTER,stool,stimuli/images/PICTURE_469.png,match,LEADER,crown,stimuli/images/PICTURE_32.png,mis-match,SHOTS,windmill,stimuli/images/PICTURE_675.png,old-new,,,,,,0,64,64,69,1
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.0017,0,FALSE,?,0.0019,2,FALSE,?,0.0038,3,FALSE,?,0.0016,1,FALSE,,,,,,CLOCK,bolt,stimuli/images/PICTURE_296.png,match,PLENTY,diamond,stimuli/images/PICTURE_85.png,mis-match,YARD,mushroom,stimuli/images/PICTURE_177.png,new-new,KIND,perfume,stimuli/images/PICTURE_314.png,old-new,,,,,,0,65,65,24,1
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.0015,2,FALSE,?,0.0014,0,FALSE,?,0.0016,1,FALSE,?,0.0017,3,FALSE,,,,,,AGENT,balcony,stimuli/images/PICTURE_63.png,new-new,HOTEL,pepper,stimuli/images/PICTURE_348.png,new-new,BEAUTY,peg,stimuli/images/PICTURE_467.png,new-new,CLOCK,helmet,stimuli/images/PICTURE_327.png,new-new,,,,,,0,66,66,63,1
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.0018,1,FALSE,?,0.0014,2,FALSE,?,0.0015,3,FALSE,?,0.0047,0,FALSE,,,,,,YARD,monkey,stimuli/images/PICTURE_708.png,match,DIRT,scissors,stimuli/images/PICTURE_453.png,old-new,MILE,taxi,stimuli/images/PICTURE_302.png,new-new,SPEECH,carrot,stimuli/images/PICTURE_285.png,mis-match,,,,,,0,67,67,35,1
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.0015,1,FALSE,?,0.0015,3,FALSE,?,0.0015,2,FALSE,?,0.0016,0,FALSE,,,,,,SPIRIT,coin,stimuli/images/PICTURE_383.png,new-new,LEADER,cathedral,stimuli/images/PICTURE_403.png,new-new,HOTEL,planet,stimuli/images/PICTURE_18.png,new-new,IDEAS,cap,stimuli/images/PICTURE_203.png,new-new,,,,,,0,68,68,95,1
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.0015,1,FALSE,?,0.0016,3,FALSE,?,0.0019,2,FALSE,?,0.0015,0,FALSE,,,,,,ROOF,planet,stimuli/images/PICTURE_18.png,new-new,WRITER,watch,stimuli/images/PICTURE_452.png,new-new,NIGHT,cap,stimuli/images/PICTURE_203.png,new-new,DEATH,suitcase,stimuli/images/PICTURE_95.png,new-new,,,,,,0,69,69,27,1
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.0017,2,FALSE,?,0.0016,0,FALSE,?,0.0015,3,FALSE,?,0.0014,1,FALSE,,,,,,WRITER,cap,stimuli/images/PICTURE_203.png,mis-match,KIND,candle,stimuli/images/PICTURE_68.png,match,WOMEN,microphone,stimuli/images/PICTURE_208.png,old-new,WEAPON,cherry,stimuli/images/PICTURE_692.png,new-new,,,,,,0,70,70,39,1
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.002,1,FALSE,?,0.0016,0,FALSE,?,0.0014,2,FALSE,?,0.0012,3,FALSE,,,,,,FLIGHT,wheel,stimuli/images/PICTURE_504.png,new-new,CANDY,tractor,stimuli/images/PICTURE_74.png,new-new,CLIENT,watch,stimuli/images/PICTURE_452.png,new-new,FEET,runner,stimuli/images/PICTURE_688.png,new-new,,,,,,0,71,71,44,1
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.0021,0,FALSE,?,0.0016,1,FALSE,?,0.0014,2,FALSE,?,0.0014,3,FALSE,,,,,,ADVICE,calendar,stimuli/images/PICTURE_108.png,mis-match,DIRT,ring,stimuli/images/PICTURE_744.png,old-new,LOTS,spoon,stimuli/images/PICTURE_564.png,new-new,ROOF,basket,stimuli/images/PICTURE_487.png,match,,,,,,0,72,72,89,1
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.0017,0,FALSE,?,0.0015,2,FALSE,?,0.0013,3,FALSE,?,0.0012,1,FALSE,,,,,,SHOTS,backpack,stimuli/images/PICTURE_339.png,new-new,FEET,kettle,stimuli/images/PICTURE_750.png,new-new,ARTIST,frame,stimuli/images/PICTURE_33.png,new-new,DEATH,gorilla,stimuli/images/PICTURE_380.png,new-new,,,,,,0,73,73,58,1
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEADER,5.443,2,TRUE,SALE,3.9202,1,TRUE,AGENT,4.9748,3,TRUE,IDEAS,4.1039,0,TRUE,,,,,,IDEAS,daisy,stimuli/images/PICTURE_667.png,old-new,SALE,dart,stimuli/images/PICTURE_123.png,match,AGENT,mushroom,stimuli/images/PICTURE_177.png,new-new,LEADER,runner,stimuli/images/PICTURE_688.png,mis-match,,,,,,0,74,74,0,1
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.0015,3,FALSE,?,0.0012,0,FALSE,?,0.0014,2,FALSE,?,0.0016,1,FALSE,,,,,,COPS,hanger,stimuli/images/PICTURE_147.png,old-new,ESTATE,diamond,stimuli/images/PICTURE_85.png,new-new,FAMILY,dice,stimuli/images/PICTURE_308.png,match,ROOF,suitcase,stimuli/images/PICTURE_95.png,mis-match,,,,,,0,75,75,50,1
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.0014,0,FALSE,?,0.0014,2,FALSE,?,0.0014,3,FALSE,?,0.0014,1,FALSE,,,,,,STYLE,aeroplane,stimuli/images/PICTURE_297.png,new-new,FOOD,rug,stimuli/images/PICTURE_491.png,new-new,DOZEN,balcony,stimuli/images/PICTURE_63.png,new-new,HOTEL,skateboard,stimuli/images/PICTURE_93.png,new-new,,,,,,0,76,76,77,1
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
